Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
8259158,79,14,single,rented,no,Fashion_Designer,Bidhannagar,West_Bengal,13,10,1
7591621,41,6,single,owned,no,Artist,Jaunpur,Uttar_Pradesh,3,14,1
681915,24,16,single,rented,no,Scientist,Ulhasnagar,Maharashtra,9,10,1
700444,24,0,single,rented,no,Consultant,Thiruvananthapuram,Kerala,0,11,1
3413189,60,1,single,rented,no,Mechanical_engineer,Miryalaguda,Telangana,1,13,1
6654390,67,15,single,rented,yes,Geologist,Bhalswa_Jahangir_Pur,Delhi,4,13,1
1832117,60,1,single,rented,no,Petroleum_Engineer,Ramgarh,Jharkhand,1,11,1
706809,71,3,single,rented,no,Librarian,Coimbatore,Tamil_Nadu,3,13,1
9083499,77,19,single,rented,no,Psychologist,Ulhasnagar,Maharashtra,13,10,1
8041970,24,12,single,rented,no,Biomedical_Engineer,Bhalswa_Jahangir_Pur,Delhi,6,11,1
2936274,49,4,single,rented,no,Design_Engineer,Pondicherry,Puducherry,4,10,1
4145727,27,11,single,rented,no,Fashion_Designer,Panvel,Maharashtra,6,12,1
2575197,72,2,single,owned,no,Scientist,Bongaigaon,Assam,2,14,1
4278856,59,12,single,rented,no,Economist,Udupi,Karnataka,4,11,1
6654390,67,15,single,rented,yes,Geologist,Bhalswa_Jahangir_Pur,Delhi,4,13,1
9213176,50,13,single,rented,no,Army_officer,Ghaziabad,Uttar_Pradesh,3,14,1
1620737,54,18,single,rented,yes,Librarian,Munger,Bihar,10,11,1
927040,72,0,single,owned,yes,Aviator,Ranchi,Jharkhand,0,13,1
9173092,30,19,single,rented,no,Psychologist,Chapra,Bihar,9,11,1
1620737,54,18,single,rented,yes,Librarian,Munger,Bihar,10,11,1
4428363,46,11,single,rented,no,Software_Developer,Nagaon,Assam,11,10,1
98356,50,4,single,rented,yes,Politician,Malegaon,Maharashtra,4,13,1
7218867,43,16,single,rented,no,Architect,HubliÃ¢â¬âDharwad,Karnataka,8,14,1
316281,27,19,single,rented,no,Computer_hardware_engineer,Patna,Bihar,11,14,1
355672,47,11,single,rented,no,Psychologist,Satna,Madhya_Pradesh,11,14,1
7872203,73,16,single,rented,no,Scientist,Fatehpur,Uttar_Pradesh,11,11,1
7058931,40,10,single,rented,no,Librarian,Ambarnath,Maharashtra,10,13,1
6590524,68,8,single,rented,yes,Artist,Cuttack,Odisha,8,10,1
3212655,67,19,single,rented,no,Fashion_Designer,Bettiah[33],Bihar,7,14,1
8593318,75,20,single,owned,no,Secretary,Jamnagar,Gujarat,7,13,1
1047915,23,4,single,rented,yes,Artist,Dhule,Maharashtra,4,11,1
7769983,61,19,single,rented,no,Magistrate,Junagadh,Gujarat,8,14,1
4932517,44,9,single,rented,no,Technical_writer,Chennai,Tamil_Nadu,9,13,1
4824858,58,15,single,rented,no,Hotel_Manager,Surat,Gujarat,8,11,1
3802122,54,17,single,rented,yes,Official,Thoothukudi,Tamil_Nadu,4,10,1
52436,37,19,married,rented,yes,Graphic_Designer,Panipat,Haryana,10,14,1
7212880,21,17,single,rented,no,Biomedical_Engineer,Guna,Madhya_Pradesh,13,12,1
2318739,59,4,single,rented,no,Computer_operator,Nadiad,Gujarat,4,14,1
3952093,57,7,single,rented,no,Police_officer,Muzaffarnagar,Uttar_Pradesh,7,10,1
8573668,57,15,single,rented,yes,Lawyer,Medininagar,Jharkhand,13,13,1
7957694,22,0,single,rented,yes,Computer_hardware_engineer,Ratlam,Madhya_Pradesh,0,14,1
1038909,58,19,single,rented,yes,Civil_servant,Gorakhpur,Uttar_Pradesh,4,11,1
6787542,22,0,single,norent_noown,no,Hotel_Manager,Phusro,Jharkhand,0,12,1
6075928,48,15,single,norent_noown,no,Consultant,Kavali,Andhra_Pradesh,8,11,1
779324,45,20,single,rented,no,Architect,Srinagar,Jammu_and_Kashmir,4,10,1
9109625,55,5,single,rented,no,Surgeon,Ahmedabad,Gujarat,5,10,1
3700179,75,15,single,rented,no,Comedian,HubliÃ¢â¬âDharwad,Karnataka,10,11,1
235563,48,5,married,rented,no,Flight_attendant,Katihar,Bihar,5,11,1
5509700,37,0,single,rented,no,Microbiologist,Machilipatnam,Andhra_Pradesh,0,13,1
6547688,27,5,single,rented,yes,Army_officer,Mango,Jharkhand,4,12,1
7316215,64,10,single,rented,yes,Artist,Ujjain,Madhya_Pradesh,7,14,1
1902101,70,3,single,rented,no,Economist,Solapur,Maharashtra,3,10,1
5155377,75,19,single,rented,yes,Industrial_Engineer,Orai,Uttar_Pradesh,5,12,1
2582117,54,11,single,rented,yes,Architect,Karnal,Haryana,3,14,1
3758841,76,8,single,rented,no,Aviator,Jabalpur,Madhya_Pradesh,8,13,1
7286161,50,5,single,rented,yes,Graphic_Designer,Satara,Maharashtra,5,10,1
389819,29,3,married,rented,no,Drafter,Rampur,Uttar_Pradesh,3,14,1
110437,41,8,single,rented,no,Police_officer,Gopalpur,West_Bengal,8,12,1
1231842,49,17,single,rented,no,Official,Aligarh,Uttar_Pradesh,4,12,1
8557058,33,2,single,rented,no,Industrial_Engineer,Deoghar,Jharkhand,2,14,1
7761009,38,3,single,rented,no,Mechanical_engineer,Korba,Chhattisgarh,3,12,1
9218490,63,12,single,rented,yes,Designer,Udupi,Karnataka,10,13,1
9655646,27,12,single,rented,no,Police_officer,Danapur,Bihar,5,10,1
1677705,42,14,single,rented,no,Industrial_Engineer,Bikaner,Rajasthan,13,14,1
6943697,37,14,single,rented,no,Army_officer,Pali,Rajasthan,3,12,1
8915502,41,6,single,rented,yes,Design_Engineer,Erode[17],Tamil_Nadu,6,13,1
7102815,30,13,single,rented,no,Army_officer,Muzaffarnagar,Uttar_Pradesh,13,13,1
6087739,61,19,married,rented,no,Chef,Berhampur,Odisha,13,14,1
4639561,33,5,married,norent_noown,no,Scientist,Vellore,Tamil_Nadu,5,10,1
428635,28,8,single,rented,no,Designer,Munger,Bihar,6,13,1
8325627,27,18,single,rented,yes,Scientist,Bidar,Karnataka,4,10,1
4012270,39,7,single,rented,yes,Web_designer,Hazaribagh,Jharkhand,7,10,1
5126123,41,1,single,rented,no,Psychologist,Malda,West_Bengal,1,12,1
7820857,58,8,single,rented,yes,Mechanical_engineer,Avadi,Tamil_Nadu,8,14,1
7908473,66,0,single,rented,no,Technician,Uluberia,West_Bengal,0,10,1
5563521,26,4,single,rented,no,Analyst,Rourkela,Odisha,4,13,1
8177616,33,9,single,rented,no,Surveyor,Jaipur,Rajasthan,9,13,1
4659105,56,18,single,rented,no,Engineer,Bellary,Karnataka,11,13,1
7428357,38,13,single,rented,yes,Computer_operator,Loni,Uttar_Pradesh,9,12,1
291209,58,4,single,rented,yes,Air_traffic_controller,Pali,Rajasthan,4,14,1
1847709,44,3,single,rented,yes,Scientist,Thiruvananthapuram,Kerala,3,12,1
1336270,66,19,single,rented,no,Chemical_engineer,Bahraich,Uttar_Pradesh,8,12,1
1569187,39,5,single,rented,no,Drafter,Surat,Gujarat,4,13,1
2936274,49,4,single,rented,no,Design_Engineer,Pondicherry,Puducherry,4,10,1
8481916,73,0,single,rented,no,Microbiologist,Silchar,Assam,0,14,1
3006135,59,18,single,rented,no,Chartered_Accountant,Solapur,Maharashtra,6,10,1
2167931,58,13,married,rented,no,Secretary,Erode[17],Tamil_Nadu,9,11,1
6649334,59,12,married,rented,no,Fashion_Designer,Surendranagar_Dudhrej,Gujarat,11,11,1
4351817,31,3,married,rented,no,Hotel_Manager,Tadepalligudem,Andhra_Pradesh,3,11,1
9867211,56,2,single,rented,no,Chartered_Accountant,Munger,Bihar,2,14,1
8743154,26,15,single,rented,yes,Web_designer,Eluru[25],Andhra_Pradesh,10,14,1
6985194,48,0,single,owned,no,Comedian,Anantapur,Andhra_Pradesh,0,12,1
533359,50,7,single,rented,no,Engineer,Mumbai,Maharashtra,6,11,1
9156140,66,11,single,rented,yes,Statistician,Shimla,Himachal_Pradesh,11,14,1
2935149,66,2,single,rented,no,Firefighter,Imphal,Manipur,2,10,1
4187964,78,2,single,rented,yes,Dentist,Pallavaram,Tamil_Nadu,2,10,1
5514742,22,13,single,rented,yes,Statistician,Proddatur,Andhra_Pradesh,9,12,1
5952371,67,16,single,rented,yes,Technician,Jorhat,Assam,3,14,1
455805,72,0,single,rented,no,Aviator,Raurkela_Industrial_Township,Odisha,0,12,1
5129206,59,8,single,rented,no,Army_officer,Sri_Ganganagar,Rajasthan,3,12,1
8026974,23,20,single,rented,yes,Civil_servant,Chapra,Bihar,11,12,1
3921757,77,11,single,rented,no,Economist,Kolkata,West_Bengal,3,14,1
4420138,62,4,single,rented,yes,Design_Engineer,Ratlam,Madhya_Pradesh,4,10,1
6793519,57,6,single,rented,no,Aviator,Buxar[37],Bihar,6,11,1
1067264,63,7,single,rented,no,Aviator,Bijapur,Karnataka,5,12,1
6826826,29,8,single,rented,yes,Computer_operator,Raichur,Karnataka,8,10,1
8059284,72,1,single,rented,yes,Financial_Analyst,Satara,Maharashtra,1,13,1
9433607,64,20,single,rented,yes,Mechanical_engineer,Amroha,Uttar_Pradesh,6,12,1
1085302,69,4,single,rented,no,Flight_attendant,Panihati,West_Bengal,4,10,1
6793519,57,6,single,rented,no,Aviator,Buxar[37],Bihar,6,11,1
794175,52,1,single,rented,no,Aviator,Nanded,Maharashtra,1,12,1
8135531,60,10,single,owned,no,Magistrate,Orai,Uttar_Pradesh,4,11,1
2859501,61,16,married,rented,no,Firefighter,Kadapa[23],Andhra_Pradesh,7,10,1
700444,24,0,single,rented,no,Consultant,Thiruvananthapuram,Kerala,0,11,1
1872336,28,3,single,rented,yes,Industrial_Engineer,Satna,Madhya_Pradesh,3,12,1
4076147,25,16,married,rented,no,Police_officer,Raipur,Chhattisgarh,6,10,1
600473,24,11,single,rented,no,Analyst,Faridabad,Haryana,6,14,1
9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,1
9932245,47,11,single,rented,no,Economist,Kolhapur,Maharashtra,5,10,1
9502583,42,7,single,rented,yes,Technician,Rajpur_Sonarpur,West_Bengal,7,10,1
147581,74,18,single,norent_noown,no,Chartered_Accountant,Jalgaon,Maharashtra,9,11,1
1408802,65,8,single,rented,yes,Civil_servant,Ulhasnagar,Maharashtra,8,11,1
9018768,68,17,single,rented,no,Economist,Raebareli,Uttar_Pradesh,8,11,1
3802714,71,16,single,rented,no,Software_Developer,Madanapalle,Andhra_Pradesh,8,13,1
9861298,59,16,single,rented,no,Technical_writer,North_Dumdum,West_Bengal,9,11,1
9854749,31,6,single,rented,no,Comedian,Sasaram[30],Bihar,5,12,1
8442518,71,6,single,rented,yes,Petroleum_Engineer,Gandhidham,Gujarat,6,11,1
7020027,51,18,single,rented,yes,Consultant,Bhubaneswar,Odisha,3,13,1
3994234,72,18,single,rented,no,Surgeon,Thanjavur,Tamil_Nadu,4,13,1
3337437,67,5,single,rented,no,Comedian,Ichalkaranji,Maharashtra,5,14,1
1771195,31,14,single,rented,no,Architect,Ulhasnagar,Maharashtra,9,13,1
9706358,48,12,single,rented,yes,Aviator,Vijayawada,Andhra_Pradesh,11,12,1
5898669,32,9,married,rented,no,Firefighter,Aligarh,Uttar_Pradesh,6,13,1
1551042,70,18,single,rented,no,Official,Bahraich,Uttar_Pradesh,13,13,1
8998014,72,13,single,rented,yes,Politician,Pondicherry,Puducherry,9,11,1
5861916,48,11,single,rented,no,Chemical_engineer,Bokaro,Jharkhand,11,14,1
2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,1
7077760,50,0,single,rented,no,Chemical_engineer,Etawah,Uttar_Pradesh,0,13,1
8476201,55,1,single,rented,no,Technology_specialist,Nandyal,Andhra_Pradesh,1,11,1
8187182,71,5,single,rented,no,Magistrate,"Khora,_Ghaziabad",Uttar_Pradesh,5,12,1
902071,63,4,single,rented,no,Economist,Jorhat,Assam,4,12,1
2778908,74,0,single,rented,no,Flight_attendant,Ozhukarai,Puducherry,0,12,1
5317833,74,14,single,rented,no,Technical_writer,Fatehpur,Uttar_Pradesh,3,10,1
1312362,25,7,married,rented,no,Computer_hardware_engineer,Parbhani,Maharashtra,7,13,1
5712077,21,0,single,rented,no,Police_officer,Mau,Uttar_Pradesh,0,12,1
8845185,42,16,married,rented,yes,Web_designer,Mangalore,Karnataka,6,14,1
9241363,62,18,single,rented,yes,Computer_operator,Secunderabad,Telangana,5,11,1
1714140,27,10,single,rented,yes,Politician,Howrah,West_Bengal,10,10,1
7773112,25,2,single,rented,yes,Software_Developer,Pune,Maharashtra,2,11,1
7667206,74,17,married,rented,no,Surgeon,Siwan[32],Bihar,9,12,1
9427951,24,11,single,rented,no,Psychologist,Ramagundam[27],Telangana,8,12,1
495619,26,1,single,rented,no,Consultant,Raiganj,West_Bengal,1,14,1
8927753,25,17,single,rented,yes,Comedian,Raipur,Chhattisgarh,13,13,1
2361934,78,0,married,rented,yes,Air_traffic_controller,Ozhukarai,Puducherry,0,12,1
2940425,77,16,single,rented,yes,Drafter,Farrukhabad,Uttar_Pradesh,7,10,1
5922261,43,6,single,rented,no,Microbiologist,Kota[6],Rajasthan,6,14,1
1847709,44,3,single,rented,yes,Scientist,Thiruvananthapuram,Kerala,3,12,1
353686,39,9,single,rented,no,Industrial_Engineer,Chapra,Bihar,3,13,1
1621444,22,16,single,rented,no,Dentist,Gaya,Bihar,9,11,1
279241,41,0,single,rented,yes,Physician,Thiruvananthapuram,Kerala,0,14,1
7581703,40,9,married,rented,no,Petroleum_Engineer,Dewas,Madhya_Pradesh,9,13,1
2259654,42,2,single,rented,no,Mechanical_engineer,Davanagere,Karnataka,2,10,1
8343626,61,19,single,rented,no,Physician,Bokaro,Jharkhand,6,12,1
2158013,21,6,single,owned,yes,Firefighter,Thanjavur,Tamil_Nadu,6,10,1
46750,33,13,single,rented,yes,Chef,Morbi,Gujarat,10,11,1
4597801,76,3,single,rented,no,Comedian,Dehri[30],Bihar,3,13,1
9678698,69,15,single,rented,no,Scientist,Ghaziabad,Uttar_Pradesh,3,11,1
1871076,52,18,single,rented,no,Artist,Bettiah[33],Bihar,3,10,1
5965932,74,3,single,rented,no,Army_officer,Giridih,Jharkhand,3,13,1
7854582,22,1,single,rented,no,Fashion_Designer,Bulandshahr,Uttar_Pradesh,1,10,1
3379005,77,1,single,rented,no,Microbiologist,Proddatur,Andhra_Pradesh,1,11,1
9032196,68,11,single,rented,yes,Statistician,Solapur,Maharashtra,11,13,1
9388860,50,13,single,rented,no,Biomedical_Engineer,Agra,Uttar_Pradesh,10,10,1
4940114,43,8,single,rented,no,Economist,Kulti,West_Bengal,8,10,1
6814296,37,16,single,rented,no,Computer_hardware_engineer,HubliÃ¢â¬âDharwad,Karnataka,8,11,1
6475126,48,14,single,rented,no,Army_officer,Bidhannagar,West_Bengal,11,12,1
5143268,53,4,single,rented,no,Official,Tenali,Andhra_Pradesh,4,11,1
9824009,46,12,single,rented,no,Flight_attendant,Imphal,Manipur,10,13,1
3154685,27,1,single,rented,no,Chartered_Accountant,Gandhidham,Gujarat,1,12,1
960205,66,16,single,rented,no,Comedian,Vijayawada,Andhra_Pradesh,7,11,1
8981043,57,8,single,rented,yes,Technical_writer,Mysore[7][8][9],Karnataka,8,12,1
4272471,27,0,single,rented,no,Air_traffic_controller,Bikaner,Rajasthan,0,10,1
8593281,22,19,single,rented,no,Chef,Ambala,Haryana,11,11,1
5155377,75,19,single,rented,yes,Industrial_Engineer,Orai,Uttar_Pradesh,5,12,1
9915463,30,13,single,rented,yes,Fashion_Designer,Baranagar,West_Bengal,6,10,1
9390257,55,4,single,rented,yes,Graphic_Designer,Nangloi_Jat,Delhi,4,10,1
1632386,43,20,single,rented,no,Army_officer,Gudivada,Andhra_Pradesh,11,14,1
7851638,51,9,single,rented,no,Engineer,Bidhannagar,West_Bengal,9,12,1
9603186,43,5,single,rented,no,Microbiologist,Munger,Bihar,5,13,1
8115435,34,6,married,rented,no,Hotel_Manager,Haldia,West_Bengal,6,10,1
8266668,39,4,single,rented,no,Civil_engineer,Junagadh,Gujarat,4,12,1
9749313,72,17,single,rented,yes,Aviator,Medininagar,Jharkhand,14,11,1
9687744,51,10,single,rented,no,Chef,Anantapur,Andhra_Pradesh,10,14,1
8605005,31,20,single,rented,no,Petroleum_Engineer,Mysore[7][8][9],Karnataka,5,14,1
7210569,54,17,single,rented,no,Engineer,Aizawl,Mizoram,10,11,1
9127290,22,11,single,rented,no,Web_designer,Ghaziabad,Uttar_Pradesh,3,14,1
5713579,53,14,single,rented,no,Air_traffic_controller,Solapur,Maharashtra,10,11,1
9267569,48,11,single,rented,no,Dentist,Ghaziabad,Uttar_Pradesh,11,12,1
5956675,50,3,single,rented,yes,Biomedical_Engineer,Panvel,Maharashtra,3,13,1
6838099,71,9,single,rented,yes,Army_officer,Bhilwara,Rajasthan,9,10,1
5508242,25,16,single,rented,no,Civil_servant,Phusro,Jharkhand,9,13,1
974748,42,6,single,rented,no,Biomedical_Engineer,Nagpur,Maharashtra,6,11,1
1349987,37,13,single,owned,no,Army_officer,Dehri[30],Bihar,8,11,1
7970733,26,7,single,rented,yes,Web_designer,Ichalkaranji,Maharashtra,7,13,1
2946448,63,0,single,rented,no,Dentist,Munger,Bihar,0,13,1
8005608,65,8,single,rented,no,Civil_servant,Sonipat,Haryana,8,12,1
601404,47,20,single,rented,no,Petroleum_Engineer,Navi_Mumbai,Maharashtra,8,10,1
9173092,30,19,single,rented,no,Psychologist,Chapra,Bihar,9,11,1
8240514,22,12,married,rented,no,Geologist,Nashik,Maharashtra,12,11,1
7716359,70,0,single,rented,no,Statistician,Udaipur,Rajasthan,0,12,1
6414837,40,3,single,rented,no,Geologist,Thrissur,Kerala,3,14,1
1816526,30,13,single,rented,yes,Civil_engineer,Jorhat,Assam,12,11,1
1464687,23,12,single,rented,yes,Civil_servant,Ambattur,Tamil_Nadu,12,13,1
5182987,71,3,single,rented,yes,Geologist,Kurnool[18],Andhra_Pradesh,3,10,1
4593497,33,15,married,rented,no,Biomedical_Engineer,Begusarai,Bihar,8,14,1
5521609,54,6,single,rented,yes,Industrial_Engineer,Amaravati,Andhra_Pradesh,3,12,1
8047392,61,2,single,rented,no,Graphic_Designer,Phagwara,Punjab,2,14,1
7018599,53,0,single,rented,no,Surveyor,Hajipur[31],Bihar,0,13,1
7715562,55,6,married,rented,no,Designer,Junagadh,Gujarat,6,10,1
6973577,43,15,married,rented,yes,Financial_Analyst,Bikaner,Rajasthan,5,11,1
2837107,70,3,single,rented,no,Consultant,South_Dumdum,West_Bengal,3,11,1
7403437,77,14,single,rented,no,Technician,Junagadh,Gujarat,10,14,1
3072907,48,8,single,rented,no,Librarian,Ambarnath,Maharashtra,7,13,1
6875625,77,7,married,rented,no,Surveyor,Parbhani,Maharashtra,7,11,1
9434255,52,12,single,rented,no,Biomedical_Engineer,Vijayawada,Andhra_Pradesh,12,12,1
4816071,63,17,single,rented,no,Mechanical_engineer,Madanapalle,Andhra_Pradesh,13,14,1
7154493,28,4,single,rented,no,Engineer,Dindigul,Tamil_Nadu,4,13,1
9464294,42,9,single,rented,no,Computer_hardware_engineer,Rewa,Madhya_Pradesh,5,10,1
3512152,35,3,single,norent_noown,yes,Surgeon,Nagercoil,Tamil_Nadu,3,13,1
3775604,46,11,single,rented,no,Surgeon,Proddatur,Andhra_Pradesh,5,11,1
4036960,79,16,single,rented,yes,Engineer,Panipat,Haryana,3,13,1
5642075,53,8,single,rented,no,Chef,Durg,Chhattisgarh,8,14,1
826478,33,15,single,rented,no,Drafter,Ludhiana,Punjab,13,11,1
1336270,66,19,single,rented,no,Chemical_engineer,Bahraich,Uttar_Pradesh,8,12,1
5082664,41,12,single,rented,yes,Police_officer,Barasat,West_Bengal,5,12,1
7060043,79,17,single,rented,no,Drafter,Cuttack,Odisha,13,12,1
9768782,61,10,single,rented,yes,Surveyor,Hajipur[31],Bihar,5,11,1
3883838,62,19,single,rented,no,Web_designer,Chapra,Bihar,13,13,1
7480612,39,20,married,rented,yes,Statistician,Muzaffarnagar,Uttar_Pradesh,5,12,1
5971936,24,1,single,rented,no,Analyst,Dehri[30],Bihar,1,10,1
1929764,45,5,single,rented,no,Geologist,Firozabad,Uttar_Pradesh,3,12,1
6671351,28,14,single,rented,no,Technology_specialist,Munger,Bihar,13,12,1
9865029,59,4,married,rented,no,Physician,Rajahmundry[19][20],Andhra_Pradesh,4,13,1
7996296,32,1,single,rented,no,Technician,Dindigul,Tamil_Nadu,1,14,1
6868118,25,16,single,rented,no,Secretary,Danapur,Bihar,13,13,1
5758108,52,0,single,rented,no,Surgeon,Ambarnath,Maharashtra,0,11,1
4461655,35,9,single,rented,yes,Design_Engineer,Srikakulam,Andhra_Pradesh,9,14,1
9749313,72,17,single,rented,yes,Aviator,Medininagar,Jharkhand,14,11,1
1078288,40,18,single,rented,yes,Chef,Avadi,Tamil_Nadu,8,11,1
4247262,62,15,married,rented,no,Secretary,Dibrugarh,Assam,4,10,1
7134787,63,15,single,rented,no,Web_designer,Sambalpur,Odisha,12,12,1
3373854,69,14,single,rented,no,Chef,Jamalpur[36],Bihar,3,10,1
8437491,22,2,single,rented,no,Industrial_Engineer,Etawah,Uttar_Pradesh,2,14,1
4783607,67,19,single,rented,no,Consultant,Howrah,West_Bengal,7,13,1
6134981,49,2,single,rented,yes,Hotel_Manager,Nanded,Maharashtra,2,10,1
8434862,27,9,single,rented,no,Chemical_engineer,Srinagar,Jammu_and_Kashmir,5,11,1
5324216,34,2,single,rented,no,Chef,Giridih,Jharkhand,2,12,1
2282442,47,4,single,rented,yes,Petroleum_Engineer,Raipur,Chhattisgarh,4,13,1
5190632,59,6,single,rented,no,Flight_attendant,Kochi,Kerala,6,10,1
2362103,56,2,single,rented,no,Dentist,Mathura,Uttar_Pradesh,2,11,1
649902,54,15,single,rented,no,Technician,Aurangabad,Maharashtra,8,11,1
2016533,77,11,single,rented,no,Technical_writer,Mahbubnagar,Telangana,5,13,1
2620497,39,6,married,norent_noown,no,Financial_Analyst,Kavali,Andhra_Pradesh,4,12,1
6250439,65,14,single,rented,yes,Software_Developer,Dharmavaram,Andhra_Pradesh,10,14,1
5180835,22,1,single,rented,no,Air_traffic_controller,Bardhaman,West_Bengal,1,10,1
8597260,56,20,single,rented,yes,Scientist,Shimoga,Karnataka,6,14,1
1576494,36,5,single,rented,yes,Technology_specialist,Raurkela_Industrial_Township,Odisha,5,14,1
6800688,78,5,single,rented,no,Graphic_Designer,Mango,Jharkhand,5,14,1
4247262,62,15,married,rented,no,Secretary,Dibrugarh,Assam,4,10,1
5997509,42,1,single,rented,no,Army_officer,Imphal,Manipur,1,13,1
7895335,34,17,single,rented,no,Computer_operator,Bulandshahr,Uttar_Pradesh,5,11,1
1085302,69,4,single,rented,no,Flight_attendant,Panihati,West_Bengal,4,10,1
7657779,32,3,single,rented,no,Army_officer,Bhagalpur,Bihar,3,13,1
4981769,47,2,single,rented,no,Web_designer,Surat,Gujarat,2,14,1
8776228,37,15,single,rented,yes,Magistrate,Burhanpur,Madhya_Pradesh,14,11,1
6164179,69,9,single,rented,yes,Aviator,Gopalpur,West_Bengal,9,13,1
3411758,35,20,single,rented,yes,Physician,Kishanganj[35],Bihar,4,12,1
2024262,62,3,single,rented,yes,Microbiologist,Pimpri-Chinchwad,Maharashtra,3,12,1
4278856,59,12,single,rented,no,Economist,Udupi,Karnataka,4,11,1
9455042,33,20,single,rented,no,Politician,Bokaro,Jharkhand,10,12,1
334399,26,8,single,rented,yes,Economist,Khandwa,Madhya_Pradesh,8,12,1
7060043,79,17,single,rented,no,Drafter,Cuttack,Odisha,13,12,1
9482746,68,10,single,rented,no,Physician,Indore,Madhya_Pradesh,6,11,1
9768782,61,10,single,rented,yes,Surveyor,Hajipur[31],Bihar,5,11,1
2218086,70,16,single,rented,no,Computer_operator,Morbi,Gujarat,10,11,1
8705722,30,6,single,owned,yes,Technician,Bardhaman,West_Bengal,3,14,1
4069436,67,6,single,rented,yes,Design_Engineer,Ballia,Uttar_Pradesh,5,13,1
8189113,72,1,single,rented,no,Mechanical_engineer,Ongole,Andhra_Pradesh,1,12,1
827855,41,15,single,rented,no,Scientist,Vijayanagaram,Andhra_Pradesh,8,13,1
6068842,29,6,single,rented,no,Technician,Mumbai,Maharashtra,6,14,1
5189915,70,20,married,rented,yes,Microbiologist,Tumkur,Karnataka,6,12,1
428758,47,0,single,rented,yes,Flight_attendant,Chittoor[28],Andhra_Pradesh,0,11,1
4175765,79,3,single,rented,no,Physician,Mysore[7][8][9],Karnataka,3,13,1
3218946,25,0,single,rented,no,Software_Developer,Vijayanagaram,Andhra_Pradesh,0,11,1
1999104,25,12,single,rented,yes,Geologist,Kamarhati,West_Bengal,11,14,1
7757947,62,5,single,rented,no,Air_traffic_controller,Shimla,Himachal_Pradesh,4,13,1
3607368,27,19,single,rented,yes,Technician,Barasat,West_Bengal,13,11,1
6129967,59,1,single,rented,no,Librarian,Meerut,Uttar_Pradesh,1,14,1
3308822,29,20,single,rented,no,Drafter,Bhiwani,Haryana,12,10,1
1662818,64,18,single,rented,no,Industrial_Engineer,Arrah,Bihar,9,11,1
3430788,63,3,single,rented,no,Design_Engineer,Bidar,Karnataka,3,10,1
2020252,78,4,single,rented,no,Computer_operator,Indore,Madhya_Pradesh,4,10,1
7433875,32,12,single,rented,yes,Fashion_Designer,Chennai,Tamil_Nadu,11,10,1
7970733,26,7,single,rented,yes,Web_designer,Ichalkaranji,Maharashtra,7,13,1
3083768,34,12,single,rented,no,Magistrate,Begusarai,Bihar,5,11,1
6427114,71,12,single,rented,no,Chef,Madurai,Tamil_Nadu,4,10,1
6800688,78,5,single,rented,no,Graphic_Designer,Mango,Jharkhand,5,14,1
8514369,21,5,single,rented,yes,Scientist,Udaipur,Rajasthan,4,13,1
4175765,79,3,single,rented,no,Physician,Mysore[7][8][9],Karnataka,3,13,1
8622588,45,18,single,owned,no,Surgeon,Agartala,Tripura,3,12,1
8832725,64,5,single,rented,no,Biomedical_Engineer,Pondicherry,Puducherry,5,11,1
9103667,54,3,married,owned,no,Software_Developer,Howrah,West_Bengal,3,12,1
5768871,47,11,single,rented,no,Civil_servant,Tiruchirappalli[10],Tamil_Nadu,3,14,1
3298975,49,8,single,rented,yes,Graphic_Designer,Morbi,Gujarat,8,12,1
2871534,31,8,single,rented,no,Civil_servant,Panchkula,Haryana,8,11,1
5017068,59,7,single,rented,no,Air_traffic_controller,Sambhal,Uttar_Pradesh,7,13,1
5483551,65,1,single,rented,no,Designer,Yamunanagar,Haryana,1,10,1
2653315,76,8,married,rented,no,Secretary,Vasai-Virar,Maharashtra,8,12,1
6877905,40,9,single,rented,yes,Lawyer,Bulandshahr,Uttar_Pradesh,7,11,1
3692913,55,6,single,rented,no,Magistrate,Delhi_city,Delhi,6,11,1
5593010,67,11,single,rented,yes,Software_Developer,Amritsar,Punjab,6,12,1
1677705,42,14,single,rented,no,Industrial_Engineer,Bikaner,Rajasthan,13,14,1
3423478,76,9,single,rented,no,Computer_hardware_engineer,Suryapet,Telangana,4,10,1
3411984,31,12,single,owned,no,Army_officer,Jodhpur,Rajasthan,4,12,1
7908473,66,0,single,rented,no,Technician,Uluberia,West_Bengal,0,10,1
4428363,46,11,single,rented,no,Software_Developer,Nagaon,Assam,11,10,1
1885923,46,16,single,rented,no,Magistrate,Thanjavur,Tamil_Nadu,8,14,1
5991417,37,20,single,rented,no,Biomedical_Engineer,Katihar,Bihar,7,12,1
8177616,33,9,single,rented,no,Surveyor,Jaipur,Rajasthan,9,13,1
1739039,33,19,single,rented,no,Fashion_Designer,Kolkata,West_Bengal,10,13,1
7463299,70,9,single,rented,no,Official,Saharanpur,Uttar_Pradesh,9,14,1
